Paragraphs,Sentences,Sentences per Paragraph,Nouns,Verbs,Adverbs,Adjectives,StopWords,BadgeCount,MemberSince,Past Reviews,Label
3,6,2,0.007846662,0.002496665,0.003209998,0.007846662,46.22641509,2,10,0,High
1,3,3,0.011049645,0.002851521,0.004277282,0.003207961,56.61375661,2,10,0,High
4,16,4,0.030599102,0.007471874,0.012453123,0.009962498,43.7037037,2,10,0,High
4,23,5.7,0.037626012,0.008519097,0.01490842,0.021652705,49.72677596,2,10,0,High
6,16,2.6,0.019499052,0.00389981,0.00602698,0.010635846,46.49350649,7,17,6094,High
3,8,2.6,0.009213259,0.001417424,0.002834849,0.003897917,40.36144578,7,17,6094,High
7,15,2.1,0.024412249,0.007429815,0.013798227,0.013444427,46.35108481,7,17,6094,High
5,31,6.2,0.021194898,0.006711718,0.013776683,0.014836428,41.37931034,7,17,6094,High
5,12,2.4,0.019052122,0.004939439,0.008114793,0.012348597,56.58263305,7,17,6094,High
9,31,3.4,0.017614255,0.004227421,0.012329978,0.012682264,44.05737705,7,17,6094,High
1,9,9,0.009505703,0.000704126,0.002112379,0.00457682,40.4040404,7,17,6094,High
2,8,4,0.004926802,0.002815315,0.004574887,0.000703829,57.36434109,7,17,6094,High
5,12,2.4,0.007386434,0.00211041,0.003165614,0.002462145,52.83018868,7,17,6094,High
4,18,4.5,0.020023958,0.004566868,0.009133735,0.014754496,43.67245658,7,17,6094,High
6,12,2,0.011585655,0.001755402,0.002457563,0.004212965,46.96969697,2,15,28,High
6,9,1.5,0.021390824,0.0045587,0.007013385,0.008416062,43.75,2,15,28,High
4,22,5.5,0.009462727,0.0024533,0.002102828,0.003504714,41.57894737,2,15,28,High
6,41,6.8,0.027639773,0.010496116,0.007347282,0.013644951,45.77205882,2,15,28,Low
17,33,2,0.047083771,0.012555672,0.019879814,0.024413807,49.79674797,2,15,28,High
1,10,10,0.010456131,0.003136839,0.006622216,0.003136839,55.02392344,2,15,28,High
2,11,5.5,0.013582887,0.001393117,0.004527629,0.003482792,53.55648536,2,15,28,Low
1,10,10,0.010093943,0.002784536,0.00348067,0.004872938,45.26315789,2,15,28,Low
8,15,1.8,0.015299239,0.0034771,0.0069542,0.00556336,46.46153846,2,15,28,High
3,8,2.6,0.008687916,0.001737583,0.006950333,0.00312765,58.1920904,3,7,0,High
5,29,7.2,0.037438123,0.014212621,0.011786076,0.016639166,54.61441214,3,7,0,Low
6,22,3.6,0.02767649,0.012108464,0.013492289,0.018335674,50.70866142,3,7,0,High
2,14,14,0.012441422,0.005529521,0.00345595,0.006911901,50.45592705,3,7,0,High
7,10,1.4,0.009669076,0.004834538,0.007597131,0.004834538,55.55555556,3,7,0,High
6,11,1.8,0.012766721,0.002760372,0.006555884,0.009316256,48.4,3,7,0,Low
6,10,2,0.010688513,0.003103117,0.003792698,0.003103117,51.72413793,3,7,0,Low
7,15,2.1,0.016875196,0.005165876,0.008954186,0.00792101,49.72222222,3,7,0,High
2,22,11,0.012386926,0.00275265,0.005161219,0.004817138,45.24590164,3,7,0,High
6,10,1.6,0.009971838,0.001719282,0.006189417,0.007564843,46.85990338,2,6,0,High
13,27,2,0.009963342,0.004466326,0.004809889,0.002748508,45.35714286,2,6,0,High
1,11,11,0.013388351,0.003432911,0.006179239,0.00652253,49.01960784,2,6,0,High
1,13,13,0.009946461,0.00480174,0.008231554,0.00480174,58.59649123,2,6,0,High
3,17,5.6,0.024661504,0.008905543,0.010618147,0.009590585,57.74647887,2,6,0,High
4,7,1.7,0.007531538,0.001027028,0.001711713,0.00513514,45.02923977,2,6,0,High
1,17,17,0.012995141,0.006839548,0.012995141,0.006155593,57.8313253,2,6,0,Low
6,19,3.1,0.018790057,0.00136655,0.005124561,0.008199298,42.37804878,2,6,0,Low
4,7,1.7,0.004098053,0.002049026,0.004098053,0.003415044,39.70588235,2,6,0,Low
6,16,2.6,0.010580855,0.001365272,0.002389225,0.003071861,40.33149171,2,6,0,Low
5,24,4.8,0.040504571,0.013274607,0.024166593,0.017359102,57.80346821,11,16,8753,Low
1,8,8,0.020058476,0.003739716,0.006799483,0.011899096,45.72864322,11,16,8753,Low
2,14,7,0.01019181,0.002717816,0.003736997,0.006454813,34.63035019,11,16,8753,Low
7,15,2.1,0.016969516,0.002036342,0.003733294,0.01086049,39.75535168,11,16,8753,Low
1,8,8,0.00881921,0.003392004,0.002035202,0.003052803,55.11363636,11,16,8753,Low
5,8,1.6,0.004747275,0.000678182,0.002712729,0.003390911,44.95412844,11,16,8753,Low
6,16,2.6,0.023027118,0.005079511,0.010159023,0.011174925,48.12206573,11,16,8753,Low
3,5,1.6,0.005754616,0.001354027,0.002031041,0.004062082,48.38709677,11,16,8753,Low
1,8,8,0.010486861,0.002706287,0.002706287,0.005750859,51.94174757,11,16,8753,Low
3,4,1.3,0.006762537,0.002028761,0.002705015,0.002366888,55.03355705,11,16,8753,Low
1,5,5,0.00236632,0.001690228,0.002704366,0.003042411,53.33333333,2,10,48,High
4,9,2.2,0.009121406,0.001689149,0.003716128,0.004391788,41.78403756,2,10,48,High
4,12,3,0.010464276,0.00371313,0.005400917,0.004725802,50.3875969,2,10,48,High
3,27,9,0.036375394,0.006399375,0.013135559,0.019198125,47.59284732,2,10,48,High
18,35,2.1,0.025213983,0.008068474,0.011430339,0.009749407,39.44805195,2,10,48,High
10,67,6.7,0.05227304,0.013738427,0.020105015,0.025466353,43.47450303,2,10,48,High
7,14,2,0.022417249,0.007360888,0.009368402,0.00635713,53.26530612,2,10,48,High
7,37,5.2,0.051034023,0.009006004,0.019679787,0.024349566,46.01167315,2,10,48,High
4,8,2,0.006334136,0.003667131,0.003667131,0.004333882,51.11111111,2,10,48,High
5,14,2.8,0.014651039,0.004661694,0.007325519,0.006659563,45.45454545,2,10,48,High
2,4,2,0.007987274,0.002329621,0.00432644,0.005324849,36.99421965,0,6,0,High
1,32,32,0.034214722,0.004982727,0.013951634,0.010961998,45.75757576,0,6,0,High
4,10,2.5,0.00664004,0.003984024,0.001992012,0.002656016,47.51381215,0,6,0,High
2,4,2,0.006306028,0.000995689,0.000995689,0.003650858,51.48514851,0,6,0,High
1,3,3,0.005640083,0.001327078,0.000995309,0.003649466,40.98360656,0,6,0,High
1,6,6,0.008952997,0.002321147,0.006631849,0.00132637,58.38150289,0,6,0,High
8,33,4.7,0.018546731,0.004967874,0.005961449,0.005299066,46.6507177,0,6,0,High
1,3,3,0.006951801,0.000993114,0.002648305,0.002317267,60.2739726,0,6,35,High
1,6,6,0.006947822,0.001654243,0.002646789,0.004631881,53.03867403,0,6,35,High
4,18,4.5,0.014212715,0.002974754,0.005288452,0.008263206,50,0,6,35,High
2,9,4.5,0.008589902,0.001982285,0.001982285,0.003634189,56.57894737,0,6,35,High
7,5,1,0.007265594,0.001321017,0.001321017,0.003632797,42.1875,0,6,35,High
1,3,3,0.006932363,0.003301125,0.00396135,0.001980675,55.70469799,0,6,35,High
5,11,2.2,0.005939457,0.001319879,0.005279517,0.003629668,42.20779221,0,6,35,High
6,19,3.1,0.02010355,0.004284363,0.009557425,0.009227859,48.79807692,2,6,35,High
5,27,5.4,0.020410515,0.006254835,0.005596431,0.006913239,43.04461942,2,6,35,High
5,7,1.4,0.004277948,0.000329073,0.003948875,0.003948875,40.84507042,2,6,35,High
1,18,18,0.013808386,0.003616482,0.008876819,0.008219277,57.47508306,2,6,47,High
3,7,2.3,0.010185809,0.003285745,0.001642872,0.003614319,46.56862745,2,6,47,High
1,12,12,0.009522434,0.003611958,0.004925397,0.001970159,50.22421525,2,10,47,High
5,13,2.6,0.005907547,0.002297379,0.005907547,0.002953773,41.24293785,2,10,47,High
4,7,1.7,0.004593236,0.002624706,0.002296618,0.002952795,50,2,10,47,High
3,6,2,0.010818466,0.002294826,0.00852364,0.007540143,46.58634538,2,10,47,High
5,20,4,0.016047685,0.000982511,0.004912556,0.010480121,46.92082111,2,10,47,High
1,9,9,0.006219414,0.002291363,0.00687409,0.004582726,46.10778443,2,10,47,High
4,21,7,0.01373321,0.003923774,0.007193586,0.007193586,42.42424242,2,10,47,High
3,13,4.3,0.005882314,0.002614362,0.005228724,0.003921543,51.54639175,2,10,0,High
5,7,1.4,0.005226896,0.001306724,0.002940129,0.001633405,52.99145299,2,16,0,High
6,8,1.3,0.01175115,0.003590629,0.004243471,0.00391705,56.27376426,2,16,0,High
1,7,7,0.003262866,0.002284006,0.003262866,0.001631433,49.25373134,2,16,0,High
9,11,1.2,0.008478666,0.003913231,0.002934923,0.001630513,44.17475728,2,16,0,High
5,17,3.4,0.007821233,0.001629423,0.003584732,0.006191809,42.37288136,2,16,0,High
12,19,2.1,0.016277472,0.005534341,0.008789835,0.004232143,48.57954545,2,16,0,Low
4,14,3.5,0.011060184,0.002927696,0.004228894,0.007807188,49.06367041,2,16,0,Low
6,25,4.1,0.017544886,0.00552339,0.009422253,0.011371685,38.49765258,2,16,30,Low
6,18,3,0.011687894,0.004220628,0.003246637,0.00779193,44.94382022,2,16,30,Low
1,10,10,0.004868075,0.00194723,0.00194723,0.001298153,45.65217391,2,5,30,Low
3,7,2.3,0.006812453,0.001622013,0.004541635,0.005190441,43.35664336,2,5,30,Low
6,27,4.5,0.032039664,0.007119925,0.012945319,0.023625207,51.24688279,2,5,30,Low
3,7,2.3,0.007116678,0.001293941,0.003558339,0.00485228,46.01226994,2,5,30,Low
7,15,2.5,0.008729163,0.002909721,0.004849535,0.002586419,40.09661836,2,5,30,Low
6,7,1.1,0.00646262,0.001615655,0.001938786,0.003877572,40.64171123,2,5,30,Low
3,7,2.3,0.005814216,0.001292048,0.002261084,0.004522168,48.38709677,2,5,30,Low
6,12,2,0.010974681,0.002905063,0.003550632,0.006778479,50.63291139,0,5,30,Low
2,6,3,0.007097507,0.003548753,0.002580912,0.002580912,60,0,5,0,Low
8,64,8,0.049199622,0.013505779,0.016399874,0.0209018,46.31578947,2,12,0,Low
4,7,1.7,0.006429194,0.000964379,0.002250218,0.004178976,41.37931034,2,12,0,Low
4,9,2.2,0.007711017,0.001606462,0.004498093,0.00546197,43.42857143,2,12,0,Low
2,15,7.5,0.012524366,0.000642275,0.000963413,0.005780477,34.07821229,2,12,0,Low
1,1,1,0.007381566,0.004172189,0.003851252,0.002246564,54.31472081,2,12,0,Low
2,8,4,0.009622663,0.004169821,0.003207554,0.002245288,51.06382979,2,12,0,Low
5,11,2.2,0.005771191,0.001282487,0.003847461,0.004488704,43.24324324,2,12,0,Low
1,12,12,0.006729324,0.001922664,0.002883996,0.004165772,44.67005076,2,12,0,Low
4,7,1.7,0.00640576,0.002242016,0.000960864,0.002562304,40.11976048,2,12,48,Low
17,43,3.3,0.052978442,0.014361626,0.016914804,0.022021159,38.68904876,2,12,48,Low
1,10,10,0.008293937,0.003508973,0.001594988,0.00127599,51.59235669,2,9,48,Low
1,9,9,0.007651622,0.002550541,0.003506993,0.005101081,45.3125,2,9,48,Low
4,12,3,0.005416963,0.003823738,0.002867804,0.001911869,48.95833333,2,9,48,Low
1,4,4,0.007325471,0.002229491,0.003184987,0.00254799,51.57232704,2,9,48,Low
1,8,8,0.00668545,0.002228483,0.005730385,0.002228483,48.38709677,2,9,48,Low
5,8,1.6,0.009863784,0.00190912,0.002545493,0.005727359,43.82022472,2,9,48,Low
1,13,13,0.005407159,0.001272273,0.000954205,0.002544545,46.61654135,2,9,48,Low
3,9,3,0.00508736,0.00190776,0.0031796,0.00445144,39.84375,2,9,48,Low
3,8,2.6,0.003178367,0.00190702,0.00381404,0.001271347,49.6350365,2,9,0,Low
1,9,9,0.004447876,0.001906232,0.003177054,0.003494759,44.13793103,2,9,0,Low
6,15,2.5,0.022207629,0.006027785,0.009517555,0.009834807,52.71629779,2,11,0,Low
4,11,3.6,0.013632185,0.003804331,0.004438386,0.005389468,46.93877551,2,11,0,Low
1,10,10,0.010773335,0.001267451,0.003485491,0.004436079,49.45652174,2,11,0,Low
4,9,2.2,0.007284798,0.001266921,0.003484034,0.001900382,53.42465753,2,11,0,Low
7,14,2,0.011075914,0.003481002,0.008544277,0.007278458,52.34899329,2,11,0,Low
3,6,2,0.00569413,0.000949022,0.002214384,0.002847065,50,2,11,0,Low
4,10,2.5,0.012327806,0.006954147,0.005373659,0.002212683,47.79411765,2,11,0,Low
5,12,2.4,0.009477086,0.002527223,0.003790834,0.00221132,47.82608696,2,11,0,Low
11,10,1.1,0.004420936,0.002210468,0.001894687,0.003157812,48.50746269,2,11,0,Low
6,18,3,0.011358438,0.003786146,0.006941267,0.005363707,46.62162162,2,11,0,Low
1,21,21,0.015759696,0.004412715,0.005043103,0.005988685,40.33613445,2,8,0,Low
3,10,3.3,0.004410949,0.001575339,0.004095881,0.001890407,55.55555556,2,8,0,Low
3,7,2.3,0.00535396,0.001574694,0.001574694,0.002834449,41.49659864,2,8,0,Low
9,22,2.4,0.02295547,0.004716877,0.009433755,0.007547004,48.53479853,2,8,0,Low
7,23,3.2,0.041405919,0.009724117,0.013801973,0.017252466,49.41451991,2,8,0,Low
1,7,7,0.005956841,0.000940554,0.004702769,0.003448697,52.45901639,2,8,0,Low
5,14,2.8,0.024734263,0.006261839,0.008453482,0.012523678,45.67099567,8,8,0,Low
1,9,9,0.011576718,0.003441727,0.004693264,0.007822107,52.99145299,8,8,0,Low
3,13,4.3,0.014070591,0.003126798,0.003439478,0.004690197,40.08264463,8,8,11,Low
7,11,1.5,0.010622344,0.004061485,0.007810547,0.00499875,43.64820847,8,9,11,Low
5,20,4,0.021529802,0.00561647,0.006552548,0.007800653,48.32214765,8,9,11,Low
1,12,12,0.010289509,0.001559017,0.004053443,0.00561246,42.85714286,8,9,11,Low
3,16,5.3,0.006233442,0.001870033,0.003116721,0.004051738,39.375,8,9,11,Low
9,41,4.5,0.039145509,0.014601896,0.025475649,0.020194112,48.73417722,8,9,11,Low
1,14,14,0.009314196,0.002173312,0.006209464,0.006209464,43.69747899,8,9,11,High
1,7,7,0.00496569,0.002793201,0.002482845,0.002482845,47.79411765,8,9,11,High
4,10,2.5,0.006824287,0.002481559,0.004963118,0.003412144,55.97826087,3,6,11,High
6,19,3.8,0.013014096,0.002788735,0.009605642,0.005887329,48.96907216,3,6,52,High
4,25,6.2,0.026604137,0.007733761,0.009589863,0.009589863,51.29533679,3,6,52,High
4,13,3.2,0.011748084,0.003400761,0.003091601,0.005874042,46.11872146,3,6,52,High
4,10,2.5,0.005561941,0.003089967,0.003398964,0.002780971,47.34042553,3,6,52,High
1,6,6,0.005251095,0.000617776,0.002779991,0.003088879,45.6,3,6,52,High
1,6,6,0.004013931,0.002161348,0.00308764,0.002778876,51.74825175,3,6,52,High
4,26,6.5,0.021279155,0.003392329,0.006784658,0.00431751,50.81585082,3,6,52,High
1,12,12,0.014788524,0.005545697,0.007086168,0.003389037,56.70731707,3,6,0,High
4,34,8.5,0.015077712,0.002461667,0.006461876,0.007385002,47.09821429,7,6,0,High
2,12,6,0.003690695,0.000922674,0.001230232,0.004305811,42.77777778,7,10,0,High
3,6,2,0.005533405,0.003074114,0.003381525,0.003381525,53.89221557,7,10,0,High
1,5,5,0.041704998,0.011346213,0.017479301,0.01533272,63.05418719,7,10,0,High
4,9,2.2,0.003678262,0.002758697,0.003371741,0.002145653,48.68421053,7,10,0,High
2,7,3.5,0.003676763,0.002757573,0.002757573,0.002144779,60.13986014,7,10,0,High
1,18,18,0.013161842,0.002142625,0.010407038,0.00918268,46.72131148,7,10,0,High
6,17,2.8,0.007953673,0.000917731,0.003059105,0.003059105,43.89140271,2,10,0,High
1,11,11,0.003975377,0.000917395,0.003057982,0.002752184,47.32824427,2,10,0,High
1,16,16,0.014968185,0.003665678,0.006109463,0.007331356,48.0620155,2,10,31,High
8,19,2.3,0.020744356,0.006711409,0.011897498,0.010372178,48.08080808,2,7,31,High
3,16,5.3,0.008535831,0.003353362,0.00274366,0.004572766,58.53658537,2,7,31,High
4,10,2.5,0.00731228,0.00182807,0.002437427,0.004265497,41.50943396,2,7,31,High
1,8,8,0.007004145,0.000609056,0.00304528,0.003654336,50.28248588,2,7,31,High
4,9,2.2,0.014600405,0.003954276,0.009125253,0.009733603,47.86729858,2,7,31,High
24,68,2.8,0.043969906,0.009703703,0.015162037,0.022439814,40.03656307,2,7,31,High
2,6,3,0.006062535,0.001212507,0.003940648,0.001212507,50.37037037,2,7,31,High
1,11,11,0.007575276,0.001515055,0.00303011,0.004242154,48.20143885,2,7,31,High
1,8,8,0.005149206,0.000605789,0.004240522,0.002120261,53.57142857,2,7,0,High
2,22,22,0.01724477,0.006655876,0.007563496,0.005748257,50.92592593,2,16,0,High
3,12,4,0.009373743,0.001814273,0.002721409,0.003023788,51.28205128,2,16,0,High
1,10,10,0.010274045,0.0054392,0.004230489,0.004230489,50.62761506,2,16,0,High
3,17,5.6,0.012078024,0.003321457,0.00483121,0.005435111,51.26353791,2,16,0,High
2,7,3.5,0.006942139,0.002112825,0.005131146,0.002112825,51.00671141,2,16,0,High
5,14,2.8,0.00874859,0.002413404,0.00271508,0.004223457,40.72164948,2,16,0,High
5,21,4.2,0.022596147,0.006025639,0.009942305,0.012653842,50.71574642,2,16,0,High
5,13,2.6,0.008733388,0.00240921,0.001505757,0.003011513,46.83544304,2,16,0,High
4,6,1.5,0.010833617,0.002106537,0.005115875,0.008125213,42.12454212,2,16,3822,Low
7,25,3.5,0.026438653,0.007510981,0.011416691,0.011116252,45.83333333,2,16,3822,Low
4,16,4,0.010807144,0.003302183,0.005103373,0.005103373,53.06122449,2,6,3822,Low
3,25,8.3,0.022781911,0.005395716,0.00899286,0.00899286,45.77861163,2,6,3822,Low
1,11,11,0.004794007,0.000599251,0.002397004,0.003895131,54.76190476,2,6,3822,Low
3,11,3.6,0.006887712,0.002395726,0.004192521,0.002695192,55.27638191,2,6,3822,Low
4,12,4,0.011671405,0.002394134,0.004788269,0.002992668,50.19920319,2,6,3822,Low
5,5,1,0.005684521,0.000299185,0.001495927,0.003590224,41.2371134,2,6,3822,Low
1,8,8,0.006279829,0.001196158,0.004485592,0.005083671,55.67567568,5,6,3822,Low
4,14,3.5,0.009861697,0.001793036,0.001793036,0.00418375,50,5,6,3822,Low
3,20,6.6,0.011945005,0.002986251,0.003583502,0.004778002,47.54716981,5,6,0,Low
11,26,2.6,0.022365761,0.005367783,0.009542725,0.009542725,39.03345725,5,6,0,Low
6,19,3.1,0.015193041,0.006255958,0.008043375,0.00863918,48.1865285,5,12,0,Low
5,13,2.6,0.008336658,0.002977378,0.002977378,0.003870591,43.31797235,5,12,0,Low
6,11,1.8,0.012197625,0.002380024,0.001487515,0.004165043,48.78892734,5,12,0,Low
5,15,3,0.01664581,0.003864206,0.004458699,0.007431165,47.51552795,5,12,0,Low
16,23,1.9,0.016327839,0.007124875,0.010687313,0.005046787,46.71814672,5,12,0,Low
17,66,3.8,0.04824812,0.01598404,0.016872042,0.013616034,49.91055456,5,12,0,Low
3,20,6.6,0.023052234,0.005910829,0.007092995,0.0121172,46.44067797,2,12,0,Low
1,6,6,0.006794502,0.002954131,0.003840371,0.001477066,54.90196078,2,12,0,Low
1,8,8,0.005905157,0.003543094,0.001476289,0.001771547,61.34020619,2,12,0,Low
1,3,3,0.006197451,0.003246284,0.003246284,0.002951167,59.30232558,2,12,0,Low
3,18,6,0.008258491,0.002064623,0.004719138,0.002654515,47.46543779,2,9,0,Low
4,12,3,0.015618001,0.004714868,0.003241472,0.007072303,47.67801858,2,9,0,Low
1,9,9,0.00971823,0.002650426,0.005300853,0.004122886,51.28205128,2,9,0,Low
5,14,2.8,0.006180779,0.00206026,0.004120519,0.003531874,46.5437788,2,9,0,Low
6,9,1.8,0.008824645,0.001176619,0.005000632,0.006471407,44.29223744,2,9,0,Low
1,18,18,0.021741047,0.005875959,0.009401534,0.007932544,49.26931106,2,9,0,Low
4,10,2.5,0.004111987,0.00176228,0.001174853,0.001174853,43.36283186,2,9,0,Low
1,3,3,0.005871991,0.001467998,0.002348796,0.003523194,55,2,9,0,Low
7,21,3,0.019937139,0.007623024,0.012607309,0.007916217,52.75590551,2,6,18,Low
5,16,3.2,0.019327802,0.004685528,0.006735446,0.011128129,51.95402299,2,6,18,Low
4,12,3,0.013753025,0.002633558,0.004389263,0.004681881,46.12676056,2,6,18,Low
1,10,10,0.00614274,0.001462557,0.001755068,0.00204758,52.85714286,2,6,18,Low
6,16,2.6,0.008476806,0.002923036,0.002923036,0.005553769,48.30188679,2,6,18,Low
1,5,5,0.005843699,0.002629664,0.003214034,0.002629664,45.33333333,2,6,18,Low
5,11,2.2,0.005256979,0.002336435,0.002920544,0.002628489,51.1627907,2,6,18,Low
6,14,2.3,0.009340448,0.002627001,0.003502668,0.003210779,39.09090909,2,6,18,Low
2,23,11.5,0.016328578,0.004665308,0.006123217,0.006997962,41.79104478,2,6,0,Low
1,6,6,0.004372171,0.00145739,0.002914781,0.004955127,44.85294118,2,6,0,Low
3,11,3.6,0.005244709,0.001165491,0.002330982,0.003787846,40,2,0,0,Low
6,17,2.8,0.012227323,0.005240281,0.006113662,0.004366901,48.91640867,2,17,0,High
6,28,4.6,0.018029231,0.005234293,0.004943499,0.007269851,48.32214765,2,17,0,High
4,9,2.2,0.017430156,0.004938544,0.005810052,0.012782114,45.84382872,2,17,0,High
4,10,2.5,0.007838447,0.00203219,0.003774067,0.002903128,54.4,2,17,0,High
4,10,2.5,0.01131458,0.003481409,0.005802349,0.002611057,46.875,2,17,0,High
3,27,9,0.022302292,0.007241004,0.011585606,0.012164886,55.17241379,2,17,0,High
1,9,9,0.004053671,0.001447739,0.002605931,0.003185027,42.85714286,2,17,0,High
2,9,4.5,0.007813517,0.002604506,0.002315116,0.003472674,47.14285714,2,17,0,High
3,6,2,0.003760856,0.00086789,0.004050152,0.002603669,54.09836066,2,17,0,High
9,39,5.5,0.030607089,0.009528622,0.012993575,0.011549845,48.32214765,2,17,0,High
10,50,5.5,0.037713361,0.014970189,0.014682301,0.022743172,49.52298352,3,17,190,High
4,12,3,0.006618515,0.001726569,0.002877615,0.001726569,45.90163934,3,17,190,High
11,35,3.1,0.02556553,0.009479354,0.007468582,0.010341113,46.35568513,3,17,190,High
4,11,2.7,0.008611682,0.003157617,0.007176402,0.003157617,58.62068966,3,17,190,High
5,16,3.2,0.029230633,0.005158347,0.006877796,0.017767639,39.9691358,3,17,190,High
3,22,7.3,0.024321154,0.0045781,0.008583937,0.006008756,56.79442509,3,17,190,High
3,11,3.6,0.006577499,0.002001847,0.00314576,0.005147608,53.43137255,3,17,190,High
9,20,2.2,0.025130005,0.006568069,0.007424774,0.010566025,40.2417962,3,17,190,High
1,6,6,0.00371102,0.002854631,0.002854631,0.001712778,46.93877551,3,17,190,High
4,16,4,0.015685603,0.004848277,0.005989049,0.006559434,43,2,18,36,High
1,13,13,0.005701612,0.003706048,0.002280645,0.001425403,51.28205128,2,18,36,High
1,4,4,0.003135234,0.000570043,0.001710128,0.002565191,47.5,2,18,36,High
2,8,4,0.005697746,0.001424436,0.001994211,0.005697746,47.08994709,2,18,36,Low
11,44,4.4,0.033262828,0.007960335,0.011371907,0.010803311,44.98777506,2,18,36,Low
3,7,2.3,0.005683546,0.002557596,0.004546837,0.002841773,56.60377358,2,18,36,High
4,7,1.7,0.00994033,0.001704057,0.001420047,0.002840094,46.55172414,2,18,36,High
5,11,2.2,0.014471698,0.003688864,0.006810211,0.004823899,50.57803468,2,18,36,High
1,3,3,0.003404497,0.001134832,0.000567416,0.001134832,60.86956522,2,18,36,High
8,29,3.6,0.039631876,0.005378612,0.011606478,0.015286581,46.36058231,3,15,33,High
3,5,1.6,0.009336989,0,0.003395269,0.004244086,47.14285714,3,15,33,High
1,12,12,0.007353357,0.002828214,0.002262571,0.003393857,39.64497041,3,15,33,High
2,7,3.5,0.00508926,0.00084821,0.00084821,0.00339284,45.45454545,0,15,33,Low
4,10,3.3,0.005935423,0.001978474,0.002543753,0.001130557,44.44444444,0,15,33,High
6,20,4,0.01411875,0.00395325,0.007059375,0.004518,56.4171123,3,15,33,High
1,5,5,0.009313957,0.002257929,0.003669134,0.003386893,54.9132948,3,15,33,Low
2,7,3.5,0.004232637,0.000282176,0.001128703,0.002257406,39.36170213,3,15,33,Low
3,12,4,0.00705151,0.000846181,0.001974423,0.004230906,44.72049689,3,10,33,High
4,14,3.5,0.01887643,0.005353017,0.003099115,0.008170395,47.05882353,3,10,3574,High
6,19,3.1,0.016040794,0.002814174,0.006191184,0.01097528,39.86784141,15,1.9,0,High
1,9,9,0.005626243,0.001969185,0.002250497,0.003375746,51.33333333,15,1.9,0,High
1,13,13,0.006748967,0.002249656,0.004499311,0.002249656,36.36363636,15,1.9,0,High
3,7,2.3,0.004216705,0.001405568,0.001405568,0.001967796,38.63636364,15,1.9,0,High
1,11,11,0.007024623,0.001685909,0.003371819,0.003371819,50.53763441,15,1.9,0,High
1,10,10,0.012072887,0.002807648,0.003369178,0.003930707,48.64864865,15,1.9,0,High
1,7,7,0.006455198,0.001964626,0.001122643,0.001403304,44.89795918,15,1.9,0,High
5,9,1.8,0.006451848,0.001963606,0.001402576,0.005610303,49.00990099,2,5,12,Low
5,11,2.2,0.008690898,0.000280352,0.003083867,0.005607031,40.08810573,2,5,12,Low
4,13,3.2,0.005043769,0.003642722,0.003082303,0.002521884,51.48514851,2,5,12,Low
8,33,4.1,0.026289735,0.009229375,0.009509053,0.016221326,40.05134788,2,5,12,Low
1,18,18,0.021789292,0.0011174,0.002793499,0.011173996,36.32478632,2,5,12,Low
3,5,1.6,0.005584736,0.003071605,0.002792368,0.001954658,55.48387097,2,5,12,Low
1,9,9,0.005303411,0.001116508,0.002791269,0.004186903,43.75,2,5,12,Low
1,12,12,0.009763173,0.00251053,0.003905269,0.003905269,50,2,5,12,Low
3,11,3.6,0.008642657,0.001951568,0.002787954,0.004181931,51.65876777,4,11,20,Low
4,13,3.2,0.007245004,0.00139327,0.001950578,0.003622502,57.14285714,4,11,20,Low
4,13,3.2,0.010581922,0.001113887,0.003898603,0.003620131,49.01185771,4,11,20,Low
3,24,8,0.014467351,0.004173274,0.002503965,0.006955457,49.31506849,4,11,20,Low
1,7,7,0.00444997,0.001390616,0.001390616,0.001946862,47.44525547,4,11,20,Low
3,23,7.6,0.018886266,0.004443827,0.009998611,0.014442439,47.76119403,4,11,20,Low
6,14,2.3,0.015255615,0.004715372,0.006379621,0.006102246,50.68226121,4,11,20,Low
3,4,1.3,0.002772864,0.001109145,0.002772864,0.002218291,54.33070866,4,11,20,Low
1,13,13,0.016062922,0.001938629,0.004985045,0.008862302,41.52892562,6,7,0,Low
5,18,3.6,0.008025638,0.003044207,0.003320954,0.005534923,47.65100671,6,7,0,Low
1,5,5,0.014655094,0.001382556,0.004977202,0.008295336,50.3125,6,7,0,Low
1,3,3,0.002488174,0.001658783,0.001382319,0.000829391,40.25974026,6,7,0,Low
1,3,3,0.002764271,0.001382136,0.000829281,0.001382136,50.98039216,6,7,0,Low
1,10,10,0.013805633,0.00414169,0.009663943,0.009111718,52.248394,6,7,0,Low
3,9,3,0.00524462,0.001104131,0.002760326,0.001380163,47.96747967,6,7,0,Low
1,8,8,0.003311523,0.000827881,0.001379801,0.001379801,46.2962963,2,3.1,0,Low
1,6,6,0.005792928,0.001103415,0.001379268,0.004137805,55.84415584,2,3.1,0,Low
4,17,4.2,0.014053574,0.003031163,0.003306723,0.008817929,47.68856448,2,3.1,0,Low
5,17,3.4,0.011563081,0.002753114,0.004955606,0.004955606,44.56521739,2,3.1,0,Low
5,13,2.6,0.010178929,0.001925743,0.003026168,0.005502124,51.50501672,2,3.1,0,Low
1,19,19,0.015390619,0.003847655,0.004122487,0.004946985,51.24378109,2,3.1,0,Low
5,33,6.6,0.044955278,0.006304704,0.010964702,0.026041167,48.03451582,2,3.1,0,Low
